"No.","Time","Source","Destination","Protocol","Length","Info"
"183","0.445028","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=246a) [Reassembled in #225]"
"184","0.445030","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=246a) [Reassembled in #225]"
"185","0.445030","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=246a) [Reassembled in #225]"
"186","0.445031","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=246a) [Reassembled in #225]"
"187","0.445031","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=246a) [Reassembled in #225]"
"188","0.445032","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=246a) [Reassembled in #225]"
"189","0.445032","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=246a) [Reassembled in #225]"
"190","0.445033","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=246a) [Reassembled in #225]"
"191","0.445033","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=246a) [Reassembled in #225]"
"192","0.446608","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=246a) [Reassembled in #225]"
"193","0.446609","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=246a) [Reassembled in #225]"
"194","0.446609","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=246a) [Reassembled in #225]"
"195","0.446610","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=246a) [Reassembled in #225]"
"196","0.446611","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=246a) [Reassembled in #225]"
"197","0.446612","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=246a) [Reassembled in #225]"
"198","0.446612","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=246a) [Reassembled in #225]"
"199","0.446612","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=246a) [Reassembled in #225]"
"200","0.452646","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=246a) [Reassembled in #225]"
"201","0.452647","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=246a) [Reassembled in #225]"
"202","0.452647","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=246a) [Reassembled in #225]"
"203","0.452649","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=246a) [Reassembled in #225]"
"204","0.452649","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=246a) [Reassembled in #225]"
"205","0.452650","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=246a) [Reassembled in #225]"
"206","0.452650","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=246a) [Reassembled in #225]"
"207","0.452650","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=246a) [Reassembled in #225]"
"208","0.452650","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=246a) [Reassembled in #225]"
"209","0.452651","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=246a) [Reassembled in #225]"
"210","0.452651","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=246a) [Reassembled in #225]"
"211","0.452841","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=246a) [Reassembled in #225]"
"212","0.452842","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=246a) [Reassembled in #225]"
"213","0.453285","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=246a) [Reassembled in #225]"
"214","0.458185","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=246a) [Reassembled in #225]"
"215","0.458186","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=246a) [Reassembled in #225]"
"216","0.458187","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=246a) [Reassembled in #225]"
"217","0.458187","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=246a) [Reassembled in #225]"
"218","0.458188","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=246a) [Reassembled in #225]"
"219","0.458188","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=246a) [Reassembled in #225]"
"220","0.458188","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=246a) [Reassembled in #225]"
"221","0.458189","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=246a) [Reassembled in #225]"
"222","0.458189","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=246a) [Reassembled in #225]"
"223","0.458190","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=246a) [Reassembled in #225]"
"224","0.458190","192.168.100.5","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=246a) [Reassembled in #225]"
"225","0.458191","192.168.100.5","192.168.100.14","ICMP","422","Echo (ping) request  id=0x0001, seq=277/5377, ttl=128 (reply in 270)"
"226","0.458436","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=0935) [Reassembled in #270]"
"227","0.458436","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=0935) [Reassembled in #270]"
"228","0.458437","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=0935) [Reassembled in #270]"
"229","0.458437","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=0935) [Reassembled in #270]"
"230","0.458437","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=0935) [Reassembled in #270]"
"231","0.458438","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=0935) [Reassembled in #270]"
"232","0.458438","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=0935) [Reassembled in #270]"
"233","0.458439","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=0935) [Reassembled in #270]"
"234","0.458439","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=0935) [Reassembled in #270]"
"235","0.458439","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=0935) [Reassembled in #270]"
"236","0.458440","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=0935) [Reassembled in #270]"
"237","0.458440","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=0935) [Reassembled in #270]"
"238","0.458441","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=0935) [Reassembled in #270]"
"239","0.458441","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=0935) [Reassembled in #270]"
"240","0.458441","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=0935) [Reassembled in #270]"
"241","0.458442","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=0935) [Reassembled in #270]"
"242","0.458442","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=0935) [Reassembled in #270]"
"243","0.458443","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=0935) [Reassembled in #270]"
"244","0.458443","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=0935) [Reassembled in #270]"
"245","0.458443","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=0935) [Reassembled in #270]"
"246","0.458443","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=0935) [Reassembled in #270]"
"247","0.458444","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=0935) [Reassembled in #270]"
"248","0.458444","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=0935) [Reassembled in #270]"
"249","0.458445","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=0935) [Reassembled in #270]"
"250","0.458445","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=0935) [Reassembled in #270]"
"251","0.458446","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=0935) [Reassembled in #270]"
"252","0.458446","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=0935) [Reassembled in #270]"
"253","0.458446","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=0935) [Reassembled in #270]"
"254","0.458447","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=0935) [Reassembled in #270]"
"255","0.458447","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=0935) [Reassembled in #270]"
"256","0.458448","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=0935) [Reassembled in #270]"
"257","0.458448","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=0935) [Reassembled in #270]"
"258","0.458449","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=0935) [Reassembled in #270]"
"259","0.458449","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=0935) [Reassembled in #270]"
"260","0.458449","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=0935) [Reassembled in #270]"
"261","0.458450","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=0935) [Reassembled in #270]"
"262","0.458450","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=0935) [Reassembled in #270]"
"263","0.458450","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=0935) [Reassembled in #270]"
"264","0.458450","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=0935) [Reassembled in #270]"
"265","0.458451","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=0935) [Reassembled in #270]"
"266","0.458451","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=0935) [Reassembled in #270]"
"267","0.458452","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=0935) [Reassembled in #270]"
"268","0.458452","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=0935) [Reassembled in #270]"
"269","0.458452","192.168.100.14","192.168.100.5","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=0935) [Reassembled in #270]"
"270","0.458453","192.168.100.14","192.168.100.5","ICMP","422","Echo (ping) reply    id=0x0001, seq=277/5377, ttl=128 (request in 225)"
"271","1.024012","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=2659) [Reassembled in #315]"
"272","1.024012","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=2659) [Reassembled in #315]"
"273","1.024013","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=2659) [Reassembled in #315]"
"274","1.024014","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=2659) [Reassembled in #315]"
"275","1.024015","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=2659) [Reassembled in #315]"
"276","1.024015","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=2659) [Reassembled in #315]"
"277","1.024015","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=2659) [Reassembled in #315]"
"278","1.024016","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=2659) [Reassembled in #315]"
"279","1.024016","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=2659) [Reassembled in #315]"
"280","1.024017","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=2659) [Reassembled in #315]"
"281","1.024017","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=2659) [Reassembled in #315]"
"282","1.024610","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=2659) [Reassembled in #315]"
"283","1.024611","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=2659) [Reassembled in #315]"
"284","1.024611","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=2659) [Reassembled in #315]"
"285","1.024613","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=2659) [Reassembled in #315]"
"286","1.031558","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=2659) [Reassembled in #315]"
"287","1.031558","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=2659) [Reassembled in #315]"
"288","1.031559","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=2659) [Reassembled in #315]"
"289","1.031561","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=2659) [Reassembled in #315]"
"290","1.031561","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=2659) [Reassembled in #315]"
"291","1.031562","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=2659) [Reassembled in #315]"
"292","1.031562","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=2659) [Reassembled in #315]"
"293","1.031563","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=2659) [Reassembled in #315]"
"294","1.031563","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=2659) [Reassembled in #315]"
"295","1.031563","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=2659) [Reassembled in #315]"
"296","1.031564","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=2659) [Reassembled in #315]"
"297","1.032123","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=2659) [Reassembled in #315]"
"298","1.032123","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=2659) [Reassembled in #315]"
"299","1.032124","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=2659) [Reassembled in #315]"
"300","1.032125","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=2659) [Reassembled in #315]"
"301","1.039453","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=2659) [Reassembled in #315]"
"302","1.039453","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=2659) [Reassembled in #315]"
"303","1.039454","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=2659) [Reassembled in #315]"
"304","1.039455","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=2659) [Reassembled in #315]"
"305","1.039456","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=2659) [Reassembled in #315]"
"306","1.039456","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=2659) [Reassembled in #315]"
"307","1.039457","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=2659) [Reassembled in #315]"
"308","1.039457","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=2659) [Reassembled in #315]"
"309","1.039458","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=2659) [Reassembled in #315]"
"310","1.039458","192.168.100.9","192.168.100.14","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=2659) [Reassembled in #315]"
